ra,dec,parallax,Distance,pmra,pmdec,Gmag,BR
58.50218233716576,22.770461417022027,18.69248751699497,53.49742772816153,-11.022522056534369,54.965100615089085,14.387410163879395,2.471445083618164
57.277005389094064,26.07735060730112,18.324708292278682,54.571127902830575,-11.859122952162403,-91.43329346714953,14.316832542419434,2.7177724838256836
58.269528404640134,22.304525498292755,18.141993866958405,55.12073299844274,314.3595012791837,-60.444373636923565,14.35915470123291,2.581393241882324
55.551006512466444,23.774597783958367,18.04283799416906,55.42365343651437,83.71808236804382,-79.99410982437692,12.90721321105957,2.284616470336914
56.84028864285077,26.477038914717667,18.010250823109452,55.52393522009545,-199.84719601660294,-59.175381934323966,13.377009391784668,2.236058235168457
59.7763209486829,25.291448125204642,17.845898546584166,56.03528437582692,188.41041709123357,-178.6088628504814,11.405195236206055,1.8160638809204102
55.56641985100706,22.78611675052122,17.544304755231742,56.99855388694147,19.911244824924015,-77.74594812835207,7.27850341796875,0.5925650596618652
56.25707974212364,22.255977073019814,17.408539814168783,57.44307165762987,335.358897925762,-15.399494155426726,12.264371871948242,2.1279115676879883
57.968411826888605,26.408394145763694,17.022888597417737,58.74443660235747,116.1074560560383,6.04428398295297,9.919801712036133,1.092900276184082
56.97623291799332,25.155456041850663,16.97388922092339,58.914017110899906,213.66881167892888,-68.79451695741994,13.245597839355469,2.3620986938476562
57.01477902812476,23.737814638140314,16.91759359624735,59.11006162376541,35.409910683739156,-125.93851983837011,12.89163589477539,2.338481903076172
54.439652977789336,22.008193652533986,16.707504277111696,59.85334394736272,-7.268450440808438,-91.67040508384426,13.296442031860352,2.883572578430176
58.863131981516425,22.764482826178817,16.705844076345727,59.85929207946625,-64.34916081147902,-36.57131685140149,14.015414237976074,2.3427886962890625
56.44541227475323,21.21141818113664,16.686205313297368,59.92974323545523,149.698604607956,16.146400569260976,11.07829761505127,1.5370817184448242
58.12004046564195,21.56579726846952,16.59739628398426,60.25041415471624,37.83159807396992,-106.05828872298754,12.66103458404541,2.142075538635254
55.26517965370954,23.421048171483957,16.441532084340743,60.82158249427502,45.938200915604554,-98.04609935977447,10.226640701293945,1.1994762420654297
57.98234315278053,23.947582334771152,16.39003489692691,61.0126827849218,375.0518241986613,-204.2132247077392,14.971158981323242,2.496659278869629
58.982961544942995,24.099682833625728,15.70176119990768,63.68712320028658,356.46299502466945,-43.68322526634802,14.55345344543457,2.8758955001831055
56.60287633643477,25.211763323917122,15.664542348754729,63.83844339247461,95.50530251874306,-68.23126129789753,9.814577102661133,1.0516281127929688
56.39860135233821,21.181585021227253,15.527061906528557,64.40368474215569,378.9146693684329,113.48731692595388,14.804550170898438,2.5790634155273438
56.82289038577751,23.728267852858796,15.13628811369638,66.06639570339108,-33.700037370172936,-26.736425395019523,13.307219505310059,2.286884307861328
57.10489462351738,23.130070603157648,15.135015905528537,66.07194906446837,94.58230960588443,-37.297903302505304,14.43010425567627,2.5322694778442383
58.05692980428116,21.5784643199321,15.104258804542676,66.20649268133869,-68.98394212748298,27.458753676999926,14.954011917114258,2.4014453887939453
55.97172524177604,25.72503888739024,15.031961711453935,66.5249166539606,67.74743405950483,-87.22221434630613,8.352961540222168,0.777686595916748
56.821265449890916,23.72663452840572,14.964361696188325,66.82543634685847,-34.186733105773676,-26.492710020850446,6.849299907684326,0.6769509315490723
56.8289182858496,23.339260179997883,14.814174308705015,67.50291843213874,153.79803536500566,-96.78343104491489,13.502988815307617,2.3968381881713867
57.93757040233826,25.85179563606462,14.627632961478776,68.36376074197759,-113.76142987383196,-98.78560408563176,8.490510940551758,0.8319530487060547
59.597519460097196,25.650463473624203,14.607464787482584,68.45814893607816,119.68121793438027,-165.74859590407388,10.542112350463867,1.273763656616211
56.16702161406849,24.4880919121022,14.59407992827806,68.52093485265631,-66.95946720620609,87.0470918577598,14.577390670776367,2.663297653198242
59.39154084374973,24.752756122555848,14.536202550367877,68.7937579663605,34.56018277663324,-46.49097304770477,11.863624572753906,1.985489845275879
54.099299412250744,22.556847674713424,14.527045516311809,68.83712168982619,176.52221504745046,-172.0134891698547,14.363814353942871,2.619940757751465
55.129155850466525,24.3612135681122,14.487963826287702,69.02281176224011,-14.126865879428053,-43.713655585344945,12.61247730255127,1.966517448425293
54.120298341485345,23.796842340390285,14.41227168212772,69.38531426937183,55.86637778597462,-104.39013275881925,8.481900215148926,0.784968376159668
56.49708984815236,26.23018123291324,14.38198300571629,69.53144080357612,8.967363055779888,-116.90036552535216,12.933838844299316,2.2049427032470703
58.33673768382563,25.72059430580554,14.37550560324664,69.56277070172438,33.023125845357455,-269.6627496042513,12.60218334197998,1.9570560455322266
55.776972639023164,25.68129785343179,14.352390027743507,69.67480663965908,-42.99740150017941,-14.411959090325816,7.048141002655029,0.5704622268676758
53.868978471330585,25.39709719595573,14.334495482912436,69.76178556071673,66.97816955925053,-121.46334773394551,14.88728141784668,2.7162818908691406
55.77718699499489,25.684949908804175,14.330607997731562,69.78070994324129,-41.70769132854167,-13.538971229807448,8.973654747009277,0.8095245361328125
57.582951118748106,23.951345013571427,13.967468897464162,71.59493300762267,-43.48437778806899,-57.83387231857377,11.354547500610352,1.4884319305419922
57.58812180737416,23.95477710082426,13.957644183771501,71.64532831139915,-44.48083680733518,-57.80879974015576,13.223126411437988,2.1423377990722656
56.04055440631106,21.320055060955823,13.93262611469177,71.77397798290971,54.30317554879828,-51.89948889705171,13.299036026000977,2.1907596588134766
55.22069513675721,25.46728173129596,13.877211003353338,72.06058910240368,36.19667102000124,12.150919890433109,14.439927101135254,2.5795555114746094
54.63895972216614,25.801316310162512,13.847484243500375,72.21528347066885,-30.19379383793466,-18.716288071133434,14.289212226867676,2.2552146911621094
59.185345535198984,23.109336707914483,13.837074682221752,72.2696106630708,-133.66982155790066,-27.02326001630779,13.85857105255127,2.1420936584472656
54.78665850101989,25.978436596992506,13.800194161871548,72.4627485867476,-85.94439037528807,-94.31700289677845,12.671581268310547,2.152477264404297
57.98669989086037,24.391925780802616,13.519461990333628,73.96744047322274,4.017185175319543,-122.58526849165813,14.491318702697754,2.6765594482421875
54.028683130571714,25.700621054800738,13.280405524011876,75.29890545826572,26.344760701806386,-78.81553791181076,12.155632019042969,1.627079963684082
54.76827915402842,23.862449380557784,13.102232371336191,76.32287168007372,-23.170336309862847,-6.146354400862615,12.782073974609375,1.9439620971679688
55.51166693616258,26.184405097608295,12.88225313554335,77.62617218263674,-189.06662607497665,-53.44373572070961,12.921051979064941,2.1438169479370117
54.66958357311403,25.45137172065604,12.705179643324124,78.70805671964231,35.55048129276129,-9.053948773822393,9.192852020263672,0.8657064437866211
56.552968962860604,23.128324661134517,12.674684102977416,78.89742985902816,21.51371212155508,-49.7790719159009,8.538714408874512,0.7556333541870117
59.12688712298461,24.28831155414374,12.619856445729946,79.24020406257156,29.66494609447632,-47.93877891083166,14.484801292419434,3.2884387969970703
56.519365202804536,21.99786142156641,12.582824034373498,79.47341528962184,-125.78755377600419,-141.0088809648104,9.310440063476562,0.7880487442016602
57.710393779162395,23.87440182102825,12.575160391323339,79.52184853960067,78.0219108368476,-34.52997845126813,14.265829086303711,2.2920007705688477
56.19877684419855,25.91598404672071,12.431599450031069,80.44017216123392,45.83371035964079,-5.971197051330322,14.528030395507812,2.7479114532470703
57.38694348136257,25.964251545780197,12.371975248288175,80.82783710211214,-24.29451659583825,-29.28975594359587,14.545571327209473,2.6854000091552734
56.31602715047906,25.10995892042422,12.282981745375272,81.4134564985831,22.15452881432432,-69.11940565518609,14.563096046447754,2.5126514434814453
54.90596878272439,23.20709311278842,12.16856614796442,82.17895090024899,-4.012508295552965,-47.43935745632501,11.525325775146484,1.4869937896728516
57.07732141267221,26.972849556447127,12.071396176907491,82.84045899454398,22.54000023921395,-68.59166328352602,11.619060516357422,1.431227684020996
55.22152178711469,26.51923136111466,11.96183255986074,83.59923071951461,-7.388130473578531,-1.5864884598747961,11.221319198608398,0.9248256683349609
58.32310566340054,25.566530103710342,11.914198239519644,83.93346995712889,4.4461611604024585,-25.398308767574942,13.716146469116211,2.2402000427246094
58.05269918646627,26.23389646253933,11.885710309527873,84.13464353059116,32.505964076193166,-4.014504013099274,9.769472122192383,0.6083030700683594
57.754495544363564,26.676205615374162,11.860901846383346,84.31062097566573,13.299392047281554,87.96935090165283,14.693299293518066,2.3488006591796875
57.50771583755676,26.213856376660672,11.781699833545748,84.87739580266035,159.14733264597282,-103.60697911118295,13.58183765411377,2.258997917175293
53.813687540833726,24.30355742971387,11.743100389986271,85.15638688167334,-8.35942614042913,-12.835348321437603,9.672622680664062,0.9560070037841797
58.247829417787074,26.6780000222122,11.72008495153665,85.32361362012888,108.28246757844866,-124.53517152186065,7.845908164978027,0.8019399642944336
56.30856111236284,23.122565554331466,11.683994912484895,85.58716496285471,71.24648023545154,-79.86306866588383,9.600882530212402,0.882319450378418
57.96780302225137,22.11138049318019,11.642833985361362,85.88974138575787,46.26333758520868,-57.36939362878434,13.108077049255371,2.0301103591918945
58.34772278147232,26.520795314060948,11.600743073422992,86.20137465943665,66.16498281718974,-6.531158604258163,14.388564109802246,2.621845245361328
56.85716604533321,22.349662894914893,11.581253327881507,86.34644037986209,39.6393796917316,-67.4687065939199,14.464814186096191,2.648752212524414
57.23748423400756,23.85688255687062,11.572518752237906,86.41161197570916,48.10227181152574,-57.97831194965303,6.369062900543213,0.5256333351135254
56.85787748096947,22.34903208226985,11.48990083631209,87.03295304687501,37.41480753298316,-67.02003831442167,14.470162391662598,2.9536991119384766
59.05926676205845,23.533426980772244,11.445581449449326,87.36996057531987,71.58339513126946,-97.51972102111473,13.185068130493164,1.927053451538086
55.56692493333943,26.83980320950123,11.431425697230715,87.47815246196735,8.768531126922314,-90.27699455760485,11.648418426513672,1.4160537719726562
57.62874121383119,22.251925725579863,11.292111935646979,88.55739348838692,122.15617841841527,-111.575314809576,9.435606002807617,0.9385900497436523
59.97853290724488,24.695485361605915,11.286418454343277,88.60206663834768,72.58814824853879,-36.56162171256932,8.139280319213867,0.7492971420288086
53.810165390889296,24.236680138938922,11.264452062970655,88.774846251712,141.74980443257456,-174.0957968719239,14.164875030517578,2.170762062072754
57.44646217506239,21.542566169856492,11.131510965828538,89.8350639971335,31.248928731287698,-37.58681118345746,14.523669242858887,2.4907379150390625
54.607790286518444,25.001938969522573,11.091699720274246,90.15750743523326,28.611632181683458,-84.48075397269169,13.119593620300293,1.9038715362548828
55.63661678059493,26.163963066632558,11.07522817448032,90.29159347743396,-41.04513869291267,-11.382823487522451,11.22068977355957,1.2267751693725586
56.50951334314195,25.611119746676717,11.068579328393179,90.3458312337153,34.38225253038626,-42.513866545414345,14.957466125488281,2.604954719543457
56.343077321662236,23.204625471755193,10.981481720449713,91.06239262209945,-54.98418721411469,-52.8649692244855,8.312263488769531,0.8134379386901855
58.00056553686543,21.90662932455356,10.979628487262136,91.07776289153463,-16.92976111133575,-63.938501582780034,10.919713973999023,1.2244701385498047
59.36212898908153,23.4789265588111,10.940106274974163,91.40679028754332,41.72344163127721,-39.89048878552068,12.257490158081055,1.7065839767456055
56.354102873519196,23.192298751211656,10.908364596973122,91.67277011234867,-54.405652466999385,-48.63844550431061,10.456766128540039,1.0620622634887695
58.06169897477583,26.1011737101658,10.759063675230552,92.9448909482889,72.73285131417089,-121.39556088921675,14.589357376098633,2.8066606521606445
56.07756504480188,21.68774136646299,10.743705725249962,93.07775413559497,73.99174690747336,-30.749697768080267,14.809761047363281,2.6191606521606445
56.474154543657825,24.468913197940353,10.735933369354736,93.14513844268606,23.79720548048744,-48.829441293740544,14.174072265625,2.4659547805786133
56.73783468186607,21.916662511791387,10.711568252991237,93.3570114460828,-10.896611699190439,-71.33535755081786,14.912850379943848,2.498019218444824
56.6927812021725,23.151427785072443,10.675214670890368,93.674931214905,-45.32236393718621,-87.25129905024073,11.193840980529785,1.263737678527832
56.819095560860674,24.12816067087643,10.643168158975726,93.95698583947186,5.76158159872621,-34.070377754300395,8.601543426513672,0.6444120407104492
56.508055003029156,26.017631109392433,10.565467153036845,94.64796828340607,119.43387428685969,-165.18514847309342,14.648140907287598,2.4936838150024414
57.040236698012855,26.139801900851094,10.549813903216902,94.78840187835682,-9.068838631033008,-9.867249009292408,14.943717002868652,1.2829618453979492
58.43880408803853,25.51838982197347,10.540827217197911,94.86921466357475,65.90383276120713,-23.385454727972935,12.032705307006836,1.5296802520751953
55.23637667833691,22.14069206747142,10.519609828498096,95.06055987846194,59.43355372817312,8.648950752292684,13.09902572631836,1.8741998672485352
56.614257590401515,22.127407583283134,10.42452001321063,95.927678083282,-72.9201901225665,-55.92110413758736,14.620266914367676,2.736520767211914
56.64201982769296,21.212599786782484,10.38394051445604,96.30255475826797,60.91869439380395,-41.60905423578443,12.968557357788086,1.9050264358520508
58.451689445629555,23.521929953557855,10.320139128424886,96.8979184830646,166.37225972511197,-148.5409861283554,14.792747497558594,2.568531036376953
53.79142142617106,24.956971959577302,10.296481778814734,97.12055258112774,45.93998448743028,-51.36553977304437,14.347352027893066,2.056100845336914
56.00092628138705,24.200734487134447,10.260650453223072,97.45970828641573,-26.4518278656367,-89.14734384919585,11.16326904296875,1.1637153625488281
54.203409150696835,23.540854429092082,10.159278783898758,98.43218414134677,-25.412892901379387,-15.756235438558363,13.530678749084473,2.174546241760254
56.37779350048768,26.775559320871206,10.157999937599355,98.44457630862425,124.77732830218628,-15.93058920178955,14.847502708435059,2.5905961990356445
56.8171607486766,23.818886041613116,10.135506566321347,98.66305087530985,-33.653244149804856,2.5135601858227736,10.671534538269043,0.9812583923339844
58.25618711163399,23.10707918868693,10.135167949638939,98.66634721486037,-54.72431925507382,-16.029155156714683,11.576618194580078,1.3569116592407227
57.04110949923223,25.269451544075057,10.129725548948507,98.7193577128852,-35.92514496282886,-136.02224633995866,14.89200210571289,2.2337913513183594
58.982939087167466,25.331009775276183,10.086170542377623,99.14565650049667,-44.828323005252365,-29.07901268297768,13.814411163330078,2.2852210998535156
55.45050185666612,22.786963575470338,10.025535494894806,99.74529545172116,80.06964060503198,-132.03292008321512,13.276532173156738,1.8551006317138672
59.78389056259876,23.960810485291006,9.8990321895882,101.0199765843574,-16.60542178412438,-84.63794622491417,11.474729537963867,1.186553955078125
54.349543004479024,24.04565414369167,9.87188472356206,101.29777929975374,29.749382061569396,-63.13976099308554,12.583719253540039,1.72723388671875
54.23971896888466,22.64624445805507,9.733863240216325,102.73413292560048,-47.44498378352652,-9.095019444333452,8.76578140258789,0.8038606643676758
58.25997164065076,21.659896817133422,9.730550842759003,102.76910486975676,22.282378685810965,-60.934370022880756,10.51222038269043,0.9830999374389648
56.060483009174376,24.288774283760166,9.71995153599698,102.88117140261333,95.00499210191109,-29.993087202582227,13.443790435791016,2.0071372985839844
56.36974806280927,21.463575650450217,9.677650567658532,103.33086455320797,88.04808353493473,-116.99284101645048,9.950200080871582,0.813018798828125
53.61096954987387,24.464492638240575,9.677571582201665,103.33170790894819,8.840627549193156,-27.15330016161388,6.592318058013916,0.17538928985595703
56.407550198767815,24.33546410238312,9.662704410961986,103.4906955102069,17.800256692606006,-44.87339824812503,7.146499156951904,0.2642641067504883
57.35709932832878,23.808501535961344,9.607780648949303,104.08230959241966,15.427770912870528,-23.25611400189905,11.309602737426758,1.187067985534668
54.940265525248435,21.88791324585066,9.571997477411594,104.47140237550651,72.70319392406158,-129.05420691657716,13.169581413269043,1.9249114990234375
58.87948030405787,22.486341745458866,9.527940409977138,104.95447672540591,-63.41641711858417,16.406279258299186,13.316306114196777,1.938288688659668
55.92569196845819,24.573018443201708,9.499256093851429,105.27140126764965,28.9537117180149,-49.575849383297644,14.585631370544434,2.4011573791503906
56.58166915528608,23.948150194852293,9.478144377901161,105.50588386599782,15.378337667592842,-49.90722807040417,4.090774059295654,-0.027949810028076172
56.456792517470035,24.367547533588063,9.477960159872573,105.5079345272796,19.339023823551827,-44.550390380710645,3.807091236114502,-0.030336856842041016
54.022183019245126,25.423009683463977,9.414269290728223,106.22173310730173,28.531578531269645,-135.81717720549864,13.692198753356934,2.1356897354125977
55.23717247559426,26.327371107549855,9.403195798883617,106.34682307888599,23.65477921373777,80.33678601698979,9.673809051513672,0.7607488632202148
57.869713314511785,23.366401928898647,9.398804949651197,106.39650523198819,46.63247714007511,-52.51908878374352,14.18069839477539,2.2071752548217773
56.57273039461482,22.95927575906349,9.319303554684813,107.30415573782872,19.499670346562873,-15.95850732341857,12.392797470092773,1.5562419891357422
56.45052017881707,23.034559726249046,9.29288596114487,107.60919742060425,44.56400862435582,-32.248230812933514,13.494119644165039,1.8753995895385742
58.59023985664815,23.97441060528005,9.260815794965783,107.98184761904065,51.76077341957486,-25.374593895732335,12.92551326751709,1.7451286315917969
53.87990207636392,23.852752525188812,9.204218520827972,108.64583427013686,19.450282738290895,-27.467992122949887,12.381978988647461,1.538254737854004
57.82510261190707,26.368226705533136,9.191711127110121,108.79367140364,61.62284530555934,-31.146945034440606,10.700374603271484,1.0365819931030273
57.81595924792264,26.445733365660182,9.132318752677342,109.50121508919383,280.38212105705156,-235.44979113343726,14.857637405395508,1.7931022644042969
57.25304667759678,23.958797975832486,9.077551231323183,110.16186794400892,27.924946972681006,22.385743300101307,12.954423904418945,1.7471961975097656
55.77936839669828,25.11389690813238,9.069299781814577,110.26209564768858,30.472858369482253,-7.349253862345816,11.557487487792969,1.2364368438720703
58.96855116661704,24.6061609752235,9.047600129707313,110.52654689242436,62.33655363194862,-51.08505669021155,13.499542236328125,1.9026918411254883
57.57100650199414,26.120825340748965,9.032125292911992,110.71591320646928,-39.33585470991285,-19.08900552736101,13.189064025878906,1.8128976821899414
55.62307765499329,22.395908186145338,9.017915888747284,110.89036672517847,36.420926377642274,-49.89254128831393,14.933318138122559,2.376132011413574
56.116789536877434,24.171349848235792,8.992966129676228,111.19801693682157,20.823554545669598,-49.13077852264155,12.900634765625,1.6759357452392578
56.30215999021132,24.467069848624895,8.969055820031802,111.49445605707628,17.78290463899464,-50.2626257484734,4.236967086791992,-0.11660575866699219
54.1177763816846,22.52528945032615,8.957020150217879,111.64427267428611,3.8194849213883675,-62.32223889115458,11.73734188079834,1.2377252578735352
55.41203576296971,26.500375292749723,8.952326714720044,111.70280440678397,76.77195822648218,-15.641718523954966,11.902716636657715,1.3275279998779297
57.358998678916805,21.2801415531783,8.947611927197437,111.76166424477677,23.773645088385962,-54.67281003521587,13.482887268066406,1.9292631149291992
58.847763142513585,26.428208017995225,8.94418923345383,111.80443234135896,10.670982954415711,-34.27517817888231,11.31324577331543,1.140951156616211
58.56007722129088,25.147759547066055,8.903715002414378,112.31266945638251,3.4187880774561616,13.277159727977626,10.540724754333496,0.9049549102783203
55.07697718924546,23.1877156682276,8.86193708010506,112.84214624418715,-12.350407386159793,-23.993779722811922,14.857428550720215,2.4889612197875977
55.862828071913356,24.405548480669186,8.853895903921778,112.94463034708328,38.11443800698422,-82.0969416715922,13.837259292602539,1.9822320938110352
55.007629377790416,22.988793020401186,8.812490804080797,113.4752957174072,20.51372442276149,-67.2363750257396,14.196287155151367,2.152998924255371
56.98209299366266,21.258868057460845,8.79749095269295,113.66877276456825,68.60403293898119,0.22882181515066413,13.762163162231445,2.0945138931274414
58.32059764193993,24.973587002634535,8.769804809361993,114.02762338934546,2.5948760381362543,-19.619029878822154,13.565933227539062,1.9637737274169922
59.42877345419983,22.597961336112323,8.74812520370487,114.31020666879523,-9.297475077400613,-112.1328350278989,12.395223617553711,1.5080995559692383
57.49490994170172,26.714090994422037,8.743280384989431,114.3735481383866,43.99518967518097,-25.987318198050243,14.457074165344238,2.6204824447631836
57.130974491236806,22.21094937413102,8.740515330401179,114.40973011303,70.36438557801935,-69.75540868051229,9.31717300415039,0.9018487930297852
56.21900085855238,24.113139092719965,8.704054073446402,114.88899213651672,22.670009907999354,-50.38349313856911,3.6412394046783447,-0.08843636512756348
59.22463963446647,22.71704367006892,8.660977427041583,115.46040945422253,14.864296392466398,-65.83277828933281,8.617366790771484,0.6577796936035156
58.537283317772776,21.698367144291762,8.646953937333645,115.64766127438834,38.22787728943203,-27.424121200560165,12.066668510437012,1.3789281845092773
58.883284526693785,26.121958697117364,8.629276215794915,115.88457420908755,78.95713691336071,4.821651602871558,12.760005950927734,1.6765365600585938
57.163955746712574,21.924756606142935,8.622821412391973,115.97132216641835,22.853107793792358,-47.50143324983579,8.299277305603027,0.5551867485046387
55.726510004894735,21.854437307597685,8.61769590197867,116.04029793745616,93.97107827909335,-88.63286248747491,13.033690452575684,1.8092842102050781
54.64959460379481,24.601519766376484,8.612011434011906,116.11689181584724,3.561111829877907,-24.77078969835548,8.10272216796875,0.5570864677429199
57.2148780069257,24.204689416969323,8.597760180083306,116.30936186339531,20.017049670864573,-27.8288046331473,14.982165336608887,2.57025146484375
58.83138049140541,23.3603679613543,8.555991933202279,116.87715554282047,72.91368500298958,-7.703875698064872,8.127805709838867,1.1654868125915527
59.246425852844474,24.65370835756915,8.54966168495154,116.96369246517948,193.14010267511975,-110.38592701748289,11.428587913513184,1.051020622253418
59.82802187123186,25.065882696744616,8.547876363293089,116.98812166894137,83.74322415144022,-60.203764935575855,8.965466499328613,0.7056751251220703
56.35352382440743,21.190660453821597,8.542614194817174,117.06018523073446,46.64188997406778,-1.9081375768545956,11.661982536315918,1.2501802444458008
53.73079047071567,24.3394627963392,8.540508773484964,117.08904311469361,104.25435548114147,-31.264250537673757,11.845015525817871,1.4251461029052734
59.58651260147132,23.106861212469877,8.53995546504397,117.0966293785996,-19.920486381422954,-14.63557426946033,8.425759315490723,0.6604709625244141
59.080040258306255,23.836813501676207,8.534959324470105,117.16517466380371,-108.61483113421829,-122.90550932317687,14.962730407714844,2.493480682373047
57.488389721778624,26.713399217985952,8.522920471684191,117.33067360211948,43.47951478152771,-26.665224727100842,11.018224716186523,1.1055221557617188
56.286037110513114,25.557284657424184,8.502571413584631,117.61147908764299,70.0690716662218,-0.48521757079730005,14.774733543395996,2.2116451263427734
57.22128646196337,26.438065459258944,8.47617188947882,117.97778679326518,30.28240413641715,-51.7237433070958,13.83000373840332,2.079496383666992
56.655571008220846,23.848289674856662,8.45868090598386,118.22174297798344,-21.550046235940016,-40.74090313072604,13.113953590393066,1.9216289520263672
57.290684420102814,24.053218079656787,8.429236085307085,118.63471255041601,21.761386954953007,-46.24122166825545,3.531231164932251,0.01569986343383789
59.16921869772483,22.11362980671747,8.422885812003592,118.72415491788855,3.164224071257193,-64.18949259197706,11.485174179077148,1.304840087890625
54.362618455231235,23.969421668734636,8.397913421568518,119.07719808490539,2.5038008019536937,3.485297784582267,13.261767387390137,1.8459720611572266
56.75683583309974,26.42342532553739,8.380700962446834,119.32176132771112,79.16563785886191,-23.924208907357535,13.967191696166992,2.0722970962524414
58.305510555199774,23.928863892095112,8.36187045888766,119.59046781657811,10.349262787115222,-46.92095687391354,12.578452110290527,1.5185413360595703
55.516246983171605,24.712315566693846,8.36061613273429,119.60840973008003,21.06908285933317,-46.81470553371907,13.489933967590332,1.846470832824707
57.095032607239645,26.693195843561828,8.356359701990595,119.66933397586833,32.30933153318415,-155.5352443551442,14.031352996826172,2.1068782806396484
56.28126703235814,25.554324673933948,8.350731978379207,119.74998150929639,69.71255954764918,-0.1740628904146342,9.93500804901123,0.7646932601928711
57.09488451825278,23.972351359263996,8.3407813487956,119.89284434897684,20.894896727207087,-47.80146927175789,13.964577674865723,2.230280876159668
